Q,A,label
꿩불고기의 칼로리는 얼마야?,꿩불고기의 영양성분은 500g당 | 에너지(㎉) : 368 | 수분(g) : 412 | 단백질(g) : 33 | 지방(g) : 8 | 총 식이섬유(g) : 39 | 칼슘(㎎) : 9 | 철(㎍) : 105 | 칼륨(㎎) : 4 | 나트륨(㎎) : 1243,1
우롱티 (hot)L의 칼로리는 얼마야?,우롱티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 4 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
우롱티 (ice)J의 칼로리는 얼마야?,우롱티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 2 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
우롱티 (hot)J의 칼로리는 얼마야?,우롱티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 4 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블랙티?(ice)L의 칼로리는 얼마야?,블랙티?(ice)L의 영양성분은 454mL당 | 에너지(㎉) : 4 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블랙티?(hot)L의 칼로리는 얼마야?,블랙티?(hot)L의 영양성분은 397mL당 | 에너지(㎉) : 6 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블랙티?(ice)J의 칼로리는 얼마야?,블랙티?(ice)J의 영양성분은 624mL당 | 에너지(㎉) : 6 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블랙티?(hot)J의 칼로리는 얼마야?,블랙티?(hot)J의 영양성분은 454mL당 | 에너지(㎉) : 7 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
얼그레이티 (ice)L의 칼로리는 얼마야?,얼그레이티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 4 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
얼그레이티 (hot)L의 칼로리는 얼마야?,얼그레이티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 6 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
얼그레이티 (ice)J의 칼로리는 얼마야?,얼그레이티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 6 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
얼그레이티 (hot)J의 칼로리는 얼마야?,얼그레이티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 7 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 그린티 (ice)L의 칼로리는 얼마야?,밀크폼 그린티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 97 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 그린티 (hot)L의 칼로리는 얼마야?,밀크폼 그린티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 99 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 그린티 (ice)J의 칼로리는 얼마야?,밀크폼 그린티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 130 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 그린티 (hot)J의 칼로리는 얼마야?,밀크폼 그린티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 131 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 우롱티 (ice)L의 칼로리는 얼마야?,밀크폼 우롱티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 95 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 우롱티 (hot)L의 칼로리는 얼마야?,밀크폼 우롱티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 97 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 우롱티 (ice)J의 칼로리는 얼마야?,밀크폼 우롱티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 127 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 우롱티 (hot)J의 칼로리는 얼마야?,밀크폼 우롱티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 129 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 블랙티 (ice)L의 칼로리는 얼마야?,밀크폼 블랙티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 97 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 블랙티 (hot)L의 칼로리는 얼마야?,밀크폼 블랙티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 99 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 블랙티 (ice)J의 칼로리는 얼마야?,밀크폼 블랙티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 130 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 블랙티 (hot)J의 칼로리는 얼마야?,밀크폼 블랙티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 131 | 수분(g) : 0 | 단백질(g) : 2 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 얼그레이티 (ice)L의 칼로리는 얼마야?,밀크폼 얼그레이티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 98 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 얼그레이티 (hot)L의 칼로리는 얼마야?,밀크폼 얼그레이티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 99 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 얼그레이티 (ice)J의 칼로리는 얼마야?,밀크폼 얼그레이티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 130 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 얼그레이티 (hot)J의 칼로리는 얼마야?,밀크폼 얼그레이티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 131 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 윈터멜론티 (ice)L의 칼로리는 얼마야?,밀크폼 윈터멜론티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 316 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 윈터멜론티 (hot)L의 칼로리는 얼마야?,밀크폼 윈터멜론티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 309 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 윈터멜론티 (ice)J의 칼로리는 얼마야?,밀크폼 윈터멜론티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 439 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
밀크폼 윈터멜론티 (hot)J의 칼로리는 얼마야?,밀크폼 윈터멜론티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 336 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
그린 밀크티 (ice)L의 칼로리는 얼마야?,그린 밀크티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 205 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
그린 밀크티 (hot)L의 칼로리는 얼마야?,그린 밀크티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 99 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
그린 밀크티 (ice)J의 칼로리는 얼마야?,그린 밀크티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 283 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
그린 밀크티 (hot)J의 칼로리는 얼마야?,그린 밀크티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 111 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
우롱 밀크티 (ice)L의 칼로리는 얼마야?,우롱 밀크티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 230 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
우롱 밀크티 (hot)L의 칼로리는 얼마야?,우롱 밀크티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 68 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
우롱 밀크티 (ice)J의 칼로리는 얼마야?,우롱 밀크티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 317 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
우롱 밀크티 (hot)J의 칼로리는 얼마야?,우롱 밀크티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 77 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블랙 밀크티 (ice)L의 칼로리는 얼마야?,블랙 밀크티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 265 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블랙 밀크티 (hot)L의 칼로리는 얼마야?,블랙 밀크티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 75 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블랙 밀크티 (ice)J의 칼로리는 얼마야?,블랙 밀크티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 365 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블랙 밀크티 (hot)J의 칼로리는 얼마야?,블랙 밀크티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 85 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
얼그레이 밀크티 (ice)L의 칼로리는 얼마야?,얼그레이 밀크티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 240 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
얼그레이 밀크티 (hot)L의 칼로리는 얼마야?,얼그레이 밀크티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 81 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
얼그레이 밀크티 (ice)J의 칼로리는 얼마야?,얼그레이 밀크티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 331 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
얼그레이 밀크티 (hot)J의 칼로리는 얼마야?,얼그레이 밀크티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 91 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
윈터멜론 밀크티 (ice)L의 칼로리는 얼마야?,윈터멜론 밀크티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 233 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
윈터멜론 밀크티 (hot)L의 칼로리는 얼마야?,윈터멜론 밀크티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 207 | 수분(g) : 0 | 단백질(g) : 4 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
윈터멜론 밀크티 (ice)J의 칼로리는 얼마야?,윈터멜론 밀크티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 321 | 수분(g) : 0 | 단백질(g) : 4 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
윈터멜론 밀크티 (hot)J의 칼로리는 얼마야?,윈터멜론 밀크티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 233 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
타로 밀크티 (ice)L의 칼로리는 얼마야?,타로 밀크티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 231 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
타로 밀크티 (hot)L의 칼로리는 얼마야?,타로 밀크티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 284 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
타로 밀크티 (ice)J의 칼로리는 얼마야?,타로 밀크티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 319 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
타로 밀크티 (hot)J의 칼로리는 얼마야?,타로 밀크티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 320 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
초콜렛 밀크티 (ice)L의 칼로리는 얼마야?,초콜렛 밀크티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 158 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
초콜렛 밀크티 (hot)L의 칼로리는 얼마야?,초콜렛 밀크티 (hot)L의 영양성분은 397mL당 | 에너지(㎉) : 237 | 수분(g) : 0 | 단백질(g) : 2 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
초콜렛 밀크티 (ice)J의 칼로리는 얼마야?,초콜렛 밀크티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 218 | 수분(g) : 0 | 단백질(g) : 2 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
초콜렛 밀크티 (hot)J의 칼로리는 얼마야?,초콜렛 밀크티 (hot)J의 영양성분은 454mL당 | 에너지(㎉) : 267 | 수분(g) : 0 | 단백질(g) : 2 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
자몽 그린티 에이드L의 칼로리는 얼마야?,자몽 그린티 에이드L의 영양성분은 454mL당 | 에너지(㎉) : 68 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
자몽 그린티 에이드J의 칼로리는 얼마야?,자몽 그린티 에이드J의 영양성분은 624mL당 | 에너지(㎉) : 94 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
망고 그린티 에이드L의 칼로리는 얼마야?,망고 그린티 에이드L의 영양성분은 454mL당 | 에너지(㎉) : 169 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
망고 그린티 에이드J의 칼로리는 얼마야?,망고 그린티 에이드J의 영양성분은 624mL당 | 에너지(㎉) : 232 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
청포도 그린티 에이드L의 칼로리는 얼마야?,청포도 그린티 에이드L의 영양성분은 454mL당 | 에너지(㎉) : 176 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
청포도 그린티 에이드J의 칼로리는 얼마야?,청포도 그린티 에이드J의 영양성분은 624mL당 | 에너지(㎉) : 242 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
레몬 그린티 에이드L의 칼로리는 얼마야?,레몬 그린티 에이드L의 영양성분은 454mL당 | 에너지(㎉) : 146 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
레몬 그린티 에이드J의 칼로리는 얼마야?,레몬 그린티 에이드J의 영양성분은 624mL당 | 에너지(㎉) : 201 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
허니 레몬티?(ice)L의 칼로리는 얼마야?,허니 레몬티?(ice)L의 영양성분은 454mL당 | 에너지(㎉) : 141 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
허니 레몬티?(hot)L의 칼로리는 얼마야?,허니 레몬티?(hot)L의 영양성분은 397mL당 | 에너지(㎉) : 164 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
허니 레몬티?(ice)J의 칼로리는 얼마야?,허니 레몬티?(ice)J의 영양성분은 624mL당 | 에너지(㎉) : 194 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
허니 레몬티?(hot)J의 칼로리는 얼마야?,허니 레몬티?(hot)J의 영양성분은 454mL당 | 에너지(㎉) : 188 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
허니 자몽티 (ice)L의 칼로리는 얼마야?,허니 자몽티 (ice)L의 영양성분은 454mL당 | 에너지(㎉) : 161 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
허니 자몽티?(hot)L의 칼로리는 얼마야?,허니 자몽티?(hot)L의 영양성분은 397mL당 | 에너지(㎉) : 187 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
허니 자몽티 (ice)J의 칼로리는 얼마야?,허니 자몽티 (ice)J의 영양성분은 624mL당 | 에너지(㎉) : 222 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
허니 자몽티?(hot)J의 칼로리는 얼마야?,허니 자몽티?(hot)J의 영양성분은 454mL당 | 에너지(㎉) : 214 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
망고 주스L의 칼로리는 얼마야?,망고 주스L의 영양성분은 454mL당 | 에너지(㎉) : 142 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
망고 주스J의 칼로리는 얼마야?,망고 주스J의 영양성분은 624mL당 | 에너지(㎉) : 195 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
